lax.zc,lay.zc,laz.zc,hax.zc,hay.zc,haz.zc,lmag.zc,hmag.zc,lpc1.zc,lpc2.zc,lpc3.zc,hpc1.zc,hpc2.zc,hpc3.zc,lax.p2p,lay.p2p,laz.p2p,hax.p2p,hay.p2p,haz.p2p,lmag.p2p,hmag.p2p,lpc1.p2p,lpc2.p2p,lpc3.p2p,hpc1.p2p,hpc2.p2p,hpc3.p2p,lax.rms,lay.rms,laz.rms,hax.rms,hay.rms,haz.rms,lmag.rms,hmag.rms,lpc1.rms,lpc2.rms,lpc3.rms,hpc1.rms,hpc2.rms,hpc3.rms,lax.kurt,lay.kurt,laz.kurt,hax.kurt,hay.kurt,haz.kurt,lmag.kurt,hmag.kurt,lpc1.kurt,lpc2.kurt,lpc3.kurt,hpc1.kurt,hpc2.kurt,hpc3.kurt,lax.skew,lay.skew,laz.skew,hax.skew,hay.skew,haz.skew,lmag.skew,hmag.skew,lpc1.skew,lpc2.skew,lpc3.skew,hpc1.skew,hpc2.skew,hpc3.skew,lax.cf,lay.cf,laz.cf,hax.cf,hay.cf,haz.cf,lmag.cf,hmag.cf,lpc1.cf,lpc2.cf,lpc3.cf,hpc1.cf,hpc2.cf,hpc3.cf,lax.vrms,lay.vrms,laz.vrms,hax.vrms,hay.vrms,haz.vrms,lmag.vrms,hmag.vrms,lpc1.vrms,lpc2.vrms,lpc3.vrms,hpc1.vrms,hpc2.vrms,hpc3.vrms,lax.ent,lay.ent,laz.ent,hax.ent,hay.ent,haz.ent,lmag.ent,hmag.ent,lpc1.ent,lpc2.ent,lpc3.ent,hpc1.ent,hpc2.ent,hpc3.ent,label
3.0,14.0,1.0,232.0,244.0,252.0,2.0,249.0,2.0,57.0,37.0,245.0,244.0,225.0,200.75805069974672,212.79019989378958,348.9928787433605,185.4899583130857,309.04601152937767,118.4617033823829,355.68448398720693,314.6887618053047,5.650791218431468,3.878578038848775,1.0958648379651101,5.863598710920409,5.590079061341451,2.14347936833536,52.93300866908825,34.73012059394628,115.95888504150213,11.117655841555914,17.641680563132905,10.59974395597728,109.62205310069858,16.03991294161591,1.5848549684775302,0.43334763874060384,0.19551160166013895,0.3065034262340843,0.372868080945427,0.14783995869503705,-1.5148302089216155,0.6678022870785734,-1.781724855416057,22.70000397707523,29.058972670530707,9.984690551941169,-1.6777309363865507,41.04966940365099,-1.586719735502211,6.111663614610357,1.0166364809833128,37.97247179313486,19.347113267787513,15.895338480298918,-0.2533813040156619,-0.8933165917761119,-0.278351616580806,0.26799699340818023,0.2515565071343939,0.9495260344421572,-0.35789860490637665,0.971816947519936,0.4013151612776734,-0.8987991250869732,0.9873096217975548,-0.5662705352579818,0.16628480924442235,0.35262575494242915,1.876167834762253,1.7203191177760728,1.2914885805276228,8.576514138638721,9.222714173059373,7.011844463888084,1.253137545889154,10.650901710363387,2.2291102514455785,3.339206026744377,3.789247021259867,8.944760229204105,7.854365719587819,8.26183234700556,141.25985716633028,79.59980545700309,330.10854125943825,0.4491130829397172,0.5059646638703503,0.429830740262139,304.92654451189736,0.7488250999248854,4.334872519165494,0.3982495069188864,0.20083092520661347,0.013219601832505996,0.007658796607157463,0.004135875180318809,1.9057716405888934,1.6031003294578172,1.6099940415362193,0.8794602297718332,0.6787960224241096,1.2145600910346288,1.7027526502127532,0.5127503401528146,1.6599710602325997,1.408740801052792,1.909429246823743,0.5436436837832287,0.8186073485620106,0.9413600021157346,1.0
58.0,80.0,54.0,284.0,271.0,238.0,74.0,283.0,55.0,42.0,76.0,255.0,282.0,258.0,32.24064410244932,48.40052603341064,40.12676956839891,19.80764481000142,21.071366655693055,29.16551840835723,46.37590089771584,17.79029493589678,7.780490853386677,6.798380870281892,4.963175941795748,4.62731384147358,3.063814978247264,4.0535687514522145,4.167251191446217,5.409294204976552,5.358432199318771,3.2448603806116836,3.196331792231402,3.9921483380141676,4.952656853651786,2.9948497599088855,0.9061917902644295,0.8243251843955187,0.6403937472830874,0.6352882765260167,0.5475257302051938,0.49589704253755795,2.1756212499369907,7.136666961454694,2.6188318777918314,0.23173262840746878,0.2391457023004282,1.2473232717517355,8.511432606233944,-0.008568704754804646,4.003234935218034,3.4223560532516615,3.4524509062475364,1.0057476420713503,-0.08688865638109311,0.8876005191598333,-0.42319850357030764,-1.3327015816428294,-0.2543160071297515,-0.0583157500304859,-0.11434033845096958,0.01585110342985903,-1.6159606298345113,-0.08919036847224625,-0.16470881789707775,-0.09008003642451351,0.950180036366726,0.13574150744861407,-0.20174933399507614,-0.03923274964486351,3.5062356016109533,2.9147145645619315,3.5916942534638627,3.0600704770829465,2.9211921850926106,3.481905684809231,3.298445654682603,2.6018507570464053,4.226054842823059,4.394600142866786,5.28234457179282,3.947454979911559,2.4517759743333425,3.7216559465159924,4.5478592417672505,0.8330453392640725,4.186556597633158,0.06749104982702274,0.0798483255930456,0.07829660185219281,2.7806006822025426,0.047675135829721396,0.5202429171550059,0.7834058598038183,0.4745929521075703,0.013739238613027362,0.012191743417099445,0.010140418614651873,1.6422656061164214,1.446952091290606,1.6380289506619778,1.9126574886313745,1.8437376120452262,1.7175770965279027,1.3516284590661365,1.9330995429157563,1.4966436663740528,1.5365699974679947,1.6323413815468117,1.7310305571394349,1.992438032435274,1.6345520043198525,1.0
76.0,109.0,67.0,304.0,260.0,254.0,97.0,258.0,105.0,54.0,82.0,256.0,259.0,267.0,21.777535069893474,23.576153919176704,14.242764839297934,18.28568538772697,20.074583602114217,18.198767051655977,22.33383900327317,16.322912606480713,4.4734982331572954,3.5463204965198347,4.002738232599096,3.045479250724514,3.862700608284608,3.1305056439873393,3.9455313920096384,5.155427858174619,2.443605248499399,2.7460019206531485,3.0180668116180263,3.340022879000257,4.0917459535398635,2.6415416426913425,0.8513771228562099,0.6722863454491358,0.5999945664115245,0.5636651514545387,0.6829778636724018,0.5747460906218633,-0.10172755022211488,-0.9417351311890596,-0.13797042302592333,0.06666506057394361,0.25424675347964154,-0.22947901648986457,-0.4854244903840499,0.1506163100322624,-0.5708787525720984,-0.3707252351068391,0.476001951788005,-0.23806182287613487,-0.05599677703303829,-0.028776054362666503,-0.055254135723817016,-0.044720136139996265,-0.04235360424690258,-0.08283069177092668,-0.1315342262265068,0.1406932228062715,-0.03851537988989378,-0.0010100984047568718,-0.11927814769566952,-0.008564667811825825,-0.1784787996523166,0.21217884109262727,0.15273512330751604,-0.02190515345697687,2.525628361285446,2.233649516049924,2.4333702331706624,2.8145368566535818,2.673494512022056,2.8106252949859503,2.8655650906954313,3.1498239840488043,2.631628832677235,2.667238990969751,3.344423629740503,2.8477434104071624,3.266801702854352,2.719182862354892,4.541646839084714,0.7146566911342356,2.1366445797291505,0.05157437388406372,0.08112578932469493,0.08309634636000982,3.304413447465678,0.04743029127709117,0.43872229649354616,0.854694244182048,0.38634299019515983,0.010066646322236214,0.01562711604683634,0.016932536261182237,2.0002072246462155,2.1386833589480228,1.9498053107383027,1.8402927341034068,1.8327954573520706,2.0260133989118705,2.021299042399471,1.912823108721938,2.052646833845843,2.046268601566438,1.817366452435491,2.03365013341477,1.9750395897564161,2.0329233026863087,1.0
45.0,69.0,22.0,305.0,296.0,296.0,42.0,306.0,37.0,68.0,50.0,292.0,298.0,281.0,21.68043127373835,17.047353712164295,44.61469366012898,17.525155420908504,14.382733591833585,21.703864195659662,32.01203600628878,16.940744545585858,5.808672210901365,3.3546271219190396,3.4902919201891716,2.7449052750594696,3.8294229435744374,2.7722283162295085,4.293080348314415,2.8133893273018584,9.997106660472761,2.7729304424502734,2.6167378924557547,2.6547904972708105,6.406139390240611,2.6559413843109603,1.2129132801508697,0.5476038588082865,0.5630500563657439,0.45005536865805135,0.6176117777568699,0.4159051339576309,0.4534394421237975,0.7254090120534915,4.291004170305262,0.331074018692906,-0.06796815943445811,0.6367422149605835,3.0667945312069946,-0.04017491145740282,2.714259119619377,0.1750632865495465,0.8455069352180802,-0.07615787527265061,0.04048052855620199,0.6691632743540743,0.746190442156708,-0.13221876877108643,2.3756577123041636,-0.10391818457764487,0.10373206259946356,-0.06809162950878787,1.9375987841642046,0.09361231368762206,1.8076179260927383,0.039320160384989276,-0.006735564205786976,0.04652940182465761,0.2587499886707291,0.12300648885964209,2.652027472859633,3.1887236056505186,3.411857251796296,3.212269940891945,2.7974106954105946,4.0203417308981395,3.3898555398908736,3.4032414735845062,3.2808083537553077,3.187056011359082,3.265348213789428,2.9931249033140914,3.48839843817548,3.368561513117589,8.372184807177845,3.2571724679816287,16.033221869966713,0.060270582785501556,0.06944738429878138,0.04171068738768334,11.068384099903042,0.04856960584859054,2.2919651562895305,0.4237266792925228,0.46427445522734895,0.01321108857484453,0.013108996540698106,0.009479600142135818,1.9536975325579309,1.8789561497164542,1.2355405208607009,1.8743603646838403,2.010550744727571,1.6201269656510677,1.584321097292283,1.8828823709164935,1.680406097649756,1.8995462557964502,1.8557608041089777,1.919306363178567,1.8877086564022099,1.8107028636225249,1.0
14.0,9.0,1.0,305.0,275.0,288.0,7.0,291.0,7.0,33.0,51.0,281.0,299.0,279.0,34.3762545463062,37.479177678025735,88.20525366080346,26.242315153471054,44.29409926832477,23.786369552545693,41.3392170719103,39.9439182615738,6.336193649597298,3.6689104177618352,2.3973435546741433,5.13609520976121,2.982660416006857,3.741201495303349,5.136850560048673,7.6750874246397895,30.82648507367037,2.985879370131901,3.413753524616119,3.032449136227129,11.277563642427094,3.380001987999647,1.4870462795445623,0.49770593828613374,0.2842447060088278,0.4239078900356695,0.39564321630043486,0.2889354236824265,1.2718018921271987,-1.0583288804986077,-1.4738082540603705,1.6858847768308243,12.16678261239338,1.7021255521312986,-1.3718064921892583,6.6294233236681706,-1.087601430263484,1.3914161828953615,3.761785851782843,8.527562761263543,0.6110619195903277,10.718747727304226,-0.7182188018548348,-0.5602435353832187,0.6181770398294867,0.0027838802760293607,-0.4447039124507863,-0.18202435034949627,0.43272572873934795,-0.15072404721765104,0.7192055289554009,0.5347425272674741,0.48310275151359655,0.22359751116410959,-0.037957464950177884,-0.4609414341530667,2.2395988984287527,2.095962045742007,1.7493377130920365,4.440387560888118,5.637621921525311,3.6293888934332816,1.773778677746278,5.868596969762294,2.9954777663396994,4.342090687011159,4.907363607602549,6.1739798744478165,3.7392326233454374,5.7967817339209695,12.054153101959342,18.953930947337778,79.95294077992247,0.04973783534670706,0.06968065109984067,0.050318472320605684,26.988592102943937,0.06437555618307622,3.934309342393846,0.36278775986314626,0.2517786947088911,0.008146722844596237,0.006233428190261129,0.005793040916113514,1.6925692643507444,1.7230670083897004,1.6340998166929186,1.570574310294925,1.0990611711595795,1.6531427544952095,1.949912065815574,1.2388513214506416,1.5699501350707739,1.7150756470367359,1.5349961321280583,1.1816923625064217,1.7180727361113823,1.1229353643265008,1.0
31.0,25.0,7.0,275.0,272.0,252.0,29.0,272.0,13.0,35.0,41.0,269.0,287.0,270.0,47.02075458977174,32.04503534347032,112.14415090096782,30.657518282883075,22.45884709269785,31.17375869094917,72.57905922157033,23.360627602606655,5.251480851349353,6.16841291155079,2.7973813478869154,2.6175059317738003,3.9777105970005637,2.0574493499279427,5.98022813653167,6.928406340199569,30.110922166144572,3.3968423074065393,3.147237668652654,3.423455962712389,13.458473275183408,3.046790387224276,1.3063796211322927,0.8197531129471269,0.4090859359331753,0.377820011632801,0.4422824538897882,0.2872805266725738,2.354694775798089,0.5287107305485756,1.2022262519978923,2.246891682339184,1.1912272218157414,1.7990442632434274,0.7198892109769588,0.9442577386977256,0.8451451022022916,2.7874029901088724,2.70882862357003,1.2299300859105529,2.1876427337663085,0.859364949556209,-0.7418727038836131,-1.1509877116948644,1.6315901313479846,0.14814734764449464,0.2680101381065391,0.01863368462930202,0.940195370685253,-0.02257989913019236,1.4778658360376025,-0.9329187466103385,0.9411058246504991,-0.2867883197592524,0.17403052791894427,-0.06276706349400109,3.504872402956472,2.05171247267116,2.565400956595844,5.640485932165317,4.467613880634785,4.58097680892657,2.7498776466582426,4.051480476940687,2.541682062107519,3.319265660725047,4.185321623374406,2.9277226316945923,5.669421567270042,3.0289535155237344,6.871912548484331,13.707155059090798,70.78227050332005,0.06084196596524763,0.050373387374543235,0.06071967902676434,27.99388062379389,0.04783758463221436,3.0328461596949703,0.5041878680162352,0.42074259035936673,0.006594232643170621,0.007790675433766836,0.004458004576758539,1.611351785385016,1.7644940151867539,1.5225860098218873,1.5065627123031882,1.7474802003167755,1.510681816010197,1.6686404844613616,1.6847598778869237,1.6953773425992742,1.6344509571113035,1.682411061202805,1.7783259530580346,1.5225541516607055,1.7764636994302434,1.0
52.0,66.0,53.0,308.0,272.0,279.0,50.0,292.0,54.0,70.0,59.0,292.0,276.0,292.0,18.210504315337403,65.75603253460667,48.94502398795339,18.447468037819817,16.09037545017327,33.79889671860133,60.187694751287836,18.167573358226946,14.62259130099915,8.3845013516615,7.374810029193141,5.344933141929452,4.893148860183484,3.899773113346873,2.4349319753186576,3.8232803764857186,3.7623429834119366,2.691590540542736,2.5797909630144744,3.030095073737144,3.380131284491866,2.5171094895685293,0.9216232721991813,0.7120435359929905,0.5975564777510566,0.6641570589755608,0.6293371033803503,0.6214104866786485,0.9380404093796413,88.49488576194264,33.82491477617023,0.1236335948829077,0.29523715066094525,4.0087416433906515,117.43497619257236,0.7709366234552264,81.58295790498197,11.878922180151616,10.024363249620501,0.9250416902221517,0.7640921297211802,0.04625724643355422,-0.459192824368433,6.748152445458025,4.009686032486169,-0.0002883820933039433,-0.16293659706790845,-0.19181643564058334,8.609504653542267,-0.09924252079582499,6.7042260171877315,1.068982519599988,1.0933785713050292,-0.17393560662108867,0.018536355806635343,-0.018196506980918927,2.4453683299137525,14.161314154776202,10.953233493973311,3.6500351768004053,2.6424583046219445,4.842912114344166,15.112516482367274,3.0312537756981697,13.770928246717471,8.537943323988715,7.992356671073631,3.539235027205642,4.193101998421951,2.823312891045663,1.2244659735104566,0.8199023468643611,3.3548018979450704,0.0644098707993523,0.06713508708802558,0.050065701823056634,1.7666793407598163,0.06979243351895606,0.6596201739966253,0.26043036997612995,0.3273607182177271,0.010682259374458398,0.01700048119611293,0.01468400664130415,1.6983656281428303,0.679373918086938,0.9795016177271023,1.7985115608809,1.8928167922564978,1.3070562343483465,0.4448401406035489,1.7484621053416505,0.7807007753026658,1.1970556156955827,1.1914109502966486,1.6641702068544744,1.6887649299387968,1.8927673093906408,1.0
45.0,71.0,58.0,257.0,261.0,245.0,67.0,260.0,50.0,71.0,53.0,245.0,262.0,266.0,43.554620398832185,184.44657191543047,112.25313835905422,78.30602612802909,52.01853291858106,135.042805724378,162.63603716488024,74.25390222870647,6.8763989619771335,9.574695876890711,4.197924403446561,10.530425806722604,3.263706418992574,6.280690126705494,5.2030896246663945,20.339941651197087,13.987527596405737,7.350736943651991,5.326813379906942,9.938304583396423,16.37407378829173,6.550491087159384,0.818050605294847,0.9755966278969733,0.5305353704685384,0.8319462320855266,0.3359707163285844,0.4880283503883787,3.8488891265629697,6.499058406502922,4.885853813690808,10.06772366563403,5.0148515194862835,15.02126213902418,8.769062097063161,10.160496411754094,4.862717724169443,7.994529958533185,3.50165993020732,11.579493807933588,7.117756573934871,12.821501906459034,-0.8250995354906504,-0.10598297124192661,0.6354586660626342,-0.9083217955693458,-0.1737323354197418,0.8359621914639528,0.464674857995678,0.30978357523661904,0.8582106241056239,0.1438922885642009,0.20996719146257356,0.3025736044751245,-0.4019903505965677,0.07202386808235191,3.6362387818819326,4.514052719885752,4.369473409548021,4.188531096932769,5.237676616944299,7.685535914024138,5.123940253939605,6.670829995346047,4.734717971619742,4.90366696910727,3.967861699558487,6.895911008465605,4.9489890843900595,7.386851056279051,2.619532975179418,1.5254869833270674,4.125853991359658,0.14349745335403558,0.15866760302905975,0.19300260829498012,3.18440727309449,0.15005628202285973,0.2639086241708548,0.1291054342912741,0.2413306374966143,0.016905563925651245,0.008813489837747853,0.008053594042949828,1.523069096865854,1.3435830669097657,1.3050216415891536,1.1994322352119242,1.3700245378812184,0.8484223340960801,1.0525968299236654,1.1542110813018955,1.4456131096884381,1.2906712588793259,1.55949269014083,0.891692532942797,1.28216128469069,0.9918146708321509,1.0
19.0,37.0,15.0,263.0,254.0,231.0,37.0,286.0,21.0,42.0,47.0,235.0,274.0,280.0,79.00260033540985,112.83555487175954,267.1139988129637,174.4766794149034,218.89658681568744,494.906399124834,104.21808607078992,219.57954608226873,7.0822088084566435,3.026473150233741,2.919219868385799,9.656881370374526,7.693228777271134,4.6841981373847235,14.79977958329719,16.45183291824767,46.032954964844215,12.647868118731074,16.88950745008901,28.226284974093634,15.383430643360327,15.458588468563322,1.1889653873827188,0.46840057723939876,0.3522657533322957,0.7387994336960734,0.6684754655745893,0.43517477230511686,-0.1813469753605612,2.804205567312664,0.6946049096991924,11.66443479481985,16.15495505706175,28.998623417396725,3.254248392425316,13.535216668470191,0.3196903134525715,2.073945396705522,6.088491112893809,13.57781056374175,12.735175194572955,7.724894328589663,0.22182655847399033,-1.1194085015569684,0.620771114003928,0.7544237796285094,0.48599602747556364,0.5840965457532247,0.7907943732636215,0.7000778402710273,0.7090743187286423,-1.0998621031818028,1.2477235685324093,-0.0604574622862966,0.4082539365283248,0.36775223334922297,2.919898256047375,2.7745061956445314,4.327577407923764,8.175055155955409,6.734198197704658,9.051551017927714,4.594119694585249,7.844890762452027,4.030312977811472,2.3844985550784634,5.908303568279112,6.0420944519985635,6.482794913987821,5.273563024898849,31.955127368766178,28.113171891364097,125.51057485160402,0.1868743370425361,0.27741202371350704,0.46902758092700175,37.47961839391993,0.24097977655605762,2.961781597291709,0.4293983599740135,0.6314838594399192,0.012632987852985554,0.009634949849547077,0.006835582208415309,2.0234053040113706,1.7258541483175929,1.781100305147624,1.0897872854600041,0.9884726235500017,0.7919116104815951,1.6817237348346386,0.8361833400464698,1.794574169523534,1.7490281653872777,1.4472194404954155,0.932891749975681,1.0660635735172217,1.2582115395906748,1.0
49.0,58.0,40.0,281.0,288.0,285.0,52.0,276.0,43.0,37.0,66.0,273.0,281.0,286.0,37.871979805881665,32.45807625791349,52.03850030254125,24.512867342027448,47.758941215451614,59.32295295261474,47.27989432890399,36.59076909623718,8.38804707010627,7.760660811717897,5.5480255955236615,8.898770325238146,5.191211884707329,6.0438274275454145,3.155579233083285,3.6915078941432156,5.266086856208957,3.2894627067269884,3.5714796740485037,5.005780874384486,3.2273769566448136,3.3372209416932845,0.9171676044631517,0.6667338477772892,0.4511835117812259,0.8205969654794519,0.6773873677562878,0.563790715735529,15.671608767424487,13.879295846694543,11.843071714598038,1.2263027614869184,8.763012056253796,9.807149669910238,26.420445129815263,5.846689659270371,20.926064031689595,10.901248644458569,9.164018342341121,7.67597170482793,1.362169633065351,6.278413810374413,-2.2313379059450718,-2.887634508496187,2.639796891745148,0.19240859388140835,-0.30885913243777463,0.9538721141126933,-2.1919844077288673,0.6223743411663046,3.809697429781449,1.3176734064452182,-0.1520136891694318,0.422730076113357,-0.3189784816347004,0.38005938755131546,3.0078986503195075,1.9033365661428647,6.659921757546549,3.9045669218966643,6.110437373996538,7.154597142366869,4.176040492971648,6.866166370184784,7.676894058370093,8.458721732123617,4.660295776284922,5.535052479556941,3.445943351234831,6.660302119428396,1.452893227437187,4.916970364872482,10.07140097706715,0.08771168999011054,0.07047056596653252,0.1963395059059595,2.8249740128181267,0.13665426142734055,1.517683522168543,0.6706965495176901,0.3003750617311366,0.018864807664973088,0.025116670850274067,0.016472635256744497,1.1542498105017176,1.3082780143651722,1.2216121926701111,1.7151710047088273,1.0838594725588773,1.152012054828289,1.0393751926826473,1.298718175568229,1.1255660059679546,1.2402264601193966,1.187792269291914,1.2429434256151897,1.6635543233719234,1.2957318915260376,1.0
