lax.zc,lay.zc,laz.zc,hax.zc,hay.zc,haz.zc,lmag.zc,hmag.zc,lpc1.zc,lpc2.zc,lpc3.zc,hpc1.zc,hpc2.zc,hpc3.zc,lax.p2p,lay.p2p,laz.p2p,hax.p2p,hay.p2p,haz.p2p,lmag.p2p,hmag.p2p,lpc1.p2p,lpc2.p2p,lpc3.p2p,hpc1.p2p,hpc2.p2p,hpc3.p2p,lax.rms,lay.rms,laz.rms,hax.rms,hay.rms,haz.rms,lmag.rms,hmag.rms,lpc1.rms,lpc2.rms,lpc3.rms,hpc1.rms,hpc2.rms,hpc3.rms,lax.kurt,lay.kurt,laz.kurt,hax.kurt,hay.kurt,haz.kurt,lmag.kurt,hmag.kurt,lpc1.kurt,lpc2.kurt,lpc3.kurt,hpc1.kurt,hpc2.kurt,hpc3.kurt,lax.skew,lay.skew,laz.skew,hax.skew,hay.skew,haz.skew,lmag.skew,hmag.skew,lpc1.skew,lpc2.skew,lpc3.skew,hpc1.skew,hpc2.skew,hpc3.skew,lax.cf,lay.cf,laz.cf,hax.cf,hay.cf,haz.cf,lmag.cf,hmag.cf,lpc1.cf,lpc2.cf,lpc3.cf,hpc1.cf,hpc2.cf,hpc3.cf,lax.vrms,lay.vrms,laz.vrms,hax.vrms,hay.vrms,haz.vrms,lmag.vrms,hmag.vrms,lpc1.vrms,lpc2.vrms,lpc3.vrms,hpc1.vrms,hpc2.vrms,hpc3.vrms,lax.ent,lay.ent,laz.ent,hax.ent,hay.ent,haz.ent,lmag.ent,hmag.ent,lpc1.ent,lpc2.ent,lpc3.ent,hpc1.ent,hpc2.ent,hpc3.ent,label
67.0,71.0,69.0,293.0,316.0,313.0,63.0,306.0,67.0,69.0,64.0,311.0,298.0,313.0,7.414195496266984,8.007893254641203,11.314486486915257,19.126055397799973,22.163567026032524,96.70123695221764,9.770491946385846,46.87714120569399,2.9326961586014884,2.7196107470430957,1.8644081562781953,15.148048742882253,6.102717382319576,12.542119116316265,1.335314062059949,1.4028469051683823,1.5748706117321527,2.7304978079213655,2.811009103581116,5.030027583608363,1.4467522274893794,3.4653304916550547,0.382492412261083,0.452015055418524,0.349475001713221,0.9456530496380103,0.8844495409438405,0.8952437199845735,-0.1851318085682423,-0.3495915254050024,2.5035429980122013,0.5129175467973779,0.9790660042900106,43.9158855692654,0.45552115863255693,11.046724308180641,3.2649233466829095,-0.0859105661041637,0.13585268307266407,19.84126348346751,0.3534522282032855,13.038142382613675,-0.179837802647616,-0.12068101683515911,0.7007891487287184,0.10499588659434403,0.16079331256015686,0.02140030066035516,0.08409381864410621,-0.773926214719899,0.7657165765231029,-0.026965648673771995,0.4667273247937083,-0.0061921245799155525,0.03645188705193294,-0.09197126590501994,2.6131868079940577,2.6688682806417194,4.934982478093725,4.134163986048799,4.142240785088895,10.136457466875914,3.174473492410472,5.557632324663899,5.01917849822667,2.3991940284780595,2.9230159188924074,8.88696025996255,3.7916041569562293,6.684807945316595,0.9456647743100604,0.6007895892280705,0.5686336278395656,0.05110109877179555,0.04402829283314314,0.0634115095897596,1.0859903923550605,0.049104156914089245,0.1972440070278173,0.3037350399091339,0.10142187012906499,0.013905067975864301,0.015427830731152871,0.01342876811335813,1.9925191324359353,1.967672901749185,1.7108370589329698,1.7735625003648452,1.6587172174582818,0.5794730193742256,1.8047576216268284,1.1076971615548727,1.653309631038378,1.9175552191516085,2.0041469958092404,0.8927275293923511,1.8026276485334927,1.0413839304908648,1.0
11.0,57.0,11.0,271.0,271.0,282.0,11.0,278.0,11.0,13.0,32.0,278.0,292.0,275.0,2853.9476845062586,4213.93736134886,1072.9043901587563,1002.154402637474,906.8540023142427,946.6923100731854,4065.74879732458,1174.287211302092,12.363678135745069,6.171273843999755,3.1488570808774634,3.113259250621569,4.997771975029666,2.2608394192687085,295.58628213778775,411.4430472387402,165.72755314348288,80.53162663385879,71.28211091698542,75.8529907713878,423.7456391838303,96.99775241634543,1.3230626694302483,0.8483311838251136,0.3216299434279287,0.25977835727812865,0.37815975968010723,0.2208201989263553,10.862331180896811,13.83257383646771,1.855881703840721,11.908315552083767,14.2527909022761,11.974459615120916,10.278386928759454,11.92097018087463,10.086575076217738,2.5772928566144984,9.132304690961666,11.975904340747418,12.88402901771532,9.208491965107422,-1.326042569271198,0.3478593184296364,1.2399746314086901,0.15744059339383404,-0.6120303635364033,0.1782886358616656,0.37711965486033794,-0.9524089559109096,0.6262046534262109,1.1233746160966096,0.3724307972126804,1.007094606048378,0.1453380520716071,-0.04486461003187932,4.071495389004344,5.193240865177634,3.5256889741398725,5.702763087601118,5.123521782957324,6.42131934856891,4.72822348660139,5.293478648210823,5.183909635330916,3.5757113779218783,5.259674925640697,6.687418177541065,6.495688361875738,5.160766697869995,197.8927611404527,34.10963963434556,283.4399886092844,1.8463081346630064,1.539581848773836,1.737965853531369,318.393513033555,1.7941812264973138,0.960832058178764,1.3357541905324817,0.16814660125154748,0.004889967427619791,0.008474892112071844,0.006230509661147637,0.9161031872847296,0.773639674177225,1.3440404774812749,0.7871919420109393,1.082549579186303,0.8464429122237934,0.9616919218537927,0.7737023634331377,0.8863355142279206,1.0427476675300067,0.9083437581598139,0.8188528120516353,0.8156166304598272,1.1464448248276466,1.0
19.0,17.0,17.0,270.0,259.0,257.0,20.0,262.0,7.0,31.0,18.0,265.0,256.0,256.0,989.0703275788585,994.2324356704337,664.4597506185612,1163.4686043139213,633.3508870488249,1192.453838129322,898.0667479006661,799.2749359436452,6.259871280382974,5.20940819279439,6.333858994623706,6.745253101855041,7.218732277594258,4.076876898256736,125.93635921691855,140.75081684979153,107.21284308797517,83.91599734657875,58.01403341919814,74.22081558753504,108.00758442369062,61.50932522991828,1.0920522130192931,0.6812267194638246,0.7276853309837668,0.539260479218064,0.583450100177171,0.35564075232247266,5.021317996770932,7.008490528413411,1.172663265793636,14.997761135935352,9.339397827101696,28.222921054301143,5.062626465927593,10.86346893860435,3.5128588919203274,4.024764391063501,5.477674084778268,11.68803001183294,12.608440292465572,8.507898146241347,1.3693329883792418,-2.26670682286046,1.2701537244168606,0.5469966214732096,0.10591051063440904,-1.5376616597649648,1.2126320561703146,0.5951983939263795,1.8962292968318086,-1.2249961694733642,0.7052485222529576,-0.2052499103424572,0.5683344872207783,0.021118366575101126,4.743285662776471,2.104305369640833,4.092244781945879,7.3476044589791325,5.273437507143495,5.562927989142048,4.641028532865779,6.439277766097658,4.394488017201447,3.0573455739223094,4.842953127193592,5.331283626491308,7.0015034599328825,5.162386169171182,135.04430215246106,174.67958981804458,250.8931028691907,3.253710627245825,2.5463013296182693,2.385941372583679,130.65987737219615,2.4741004617187836,2.180693538208574,0.709220465354668,0.6751260717426283,0.01264516572638747,0.0277519314037117,0.011040605705588447,1.4164209645395944,1.2564720618442593,1.5172813338684847,0.7903089781575293,1.0969809187814437,0.7291427904874495,1.3248495217741523,1.0692410788902547,1.4398573957744107,1.3761121551161744,1.2520316666396982,0.9164858418695696,0.91255713625644,1.0501757554193616,1.0
15.0,22.0,28.0,222.0,265.0,252.0,22.0,244.0,20.0,20.0,54.0,244.0,224.0,257.0,379.2339491582011,274.81855787021186,359.06035877892646,537.43891097489,640.7435335900973,320.31976578710714,310.6668360806211,703.3388119964757,5.500937843139512,2.8758577091952136,2.459318135184434,6.496027301652244,5.218674159293783,5.478911570450778,115.45699553600079,60.80426921460144,63.35466765850885,36.624107920249244,45.748747981776305,32.46251890763149,84.40585608069959,48.211471602225146,1.15107958763372,0.9123545396493966,0.3937033143974093,0.5589031889168862,0.35372338244873125,0.46238817983472463,-1.2666491966159692,-0.6356947899190493,-0.18418448496400286,16.10834454005054,14.708139540937346,5.842211645918399,-0.7341356565863446,26.85223944506603,-0.06229280219424549,-1.4710561310837027,0.23771350038581174,8.528883815910225,26.32192975486324,8.881383277584694,-0.46803646147660816,-0.33832468036189856,0.02070775114477819,1.1182770827455397,0.9883346083453705,0.2917021666896914,-0.6316064287287793,2.297767153335705,-0.21016997131636328,-0.24235715596077503,0.46531623941933725,-0.6552978253773705,2.2268844239160166,0.0410717759212576,1.2794492286343422,1.9181445941784578,3.1240840816285025,9.135670463313858,7.969466401994702,5.291800870534166,1.3070103097895156,10.51796391546758,2.3469050276834063,1.2932060135550512,2.7582685452288507,4.350988274790767,10.597860092140905,5.864659136205046,329.2709902155604,50.3897145762168,67.53506555897924,1.0007125200619538,0.7852161200857958,0.8216486352436142,204.71281060881313,0.9654363466554717,1.1717205424095212,2.686100497809151,0.2625852773334665,0.009641928236358094,0.009292372022858575,0.011170158575590207,2.0971981198142586,2.0239465121025093,1.8700713155240136,0.9943244302476896,0.9534556922223537,1.250664374022052,2.093181997440147,0.9263609922622654,1.9972802694867418,2.0799307300797243,1.8301126735548727,1.138762522504522,0.9326810925819612,1.203290264562639,1.0
15.0,33.0,19.0,234.0,233.0,249.0,11.0,235.0,9.0,42.0,25.0,243.0,238.0,241.0,387.33022830788286,161.1402621901766,214.62418360115385,241.0676385993611,402.0371676069758,259.84296197748426,266.0369671114913,213.10510409795916,5.190101485798715,5.2014885710334084,4.218415149683642,5.036376860950156,11.888024925759344,4.825457960081009,111.93279459231255,23.87239050549788,32.289214708558205,20.458429619475808,20.43195307292696,19.9489334449729,79.5699199811211,19.578650672385663,1.2154724608125171,0.7007808556861036,0.5333334695167399,0.43699823965888474,0.6040849440541748,0.41087318843959836,-0.7453780147188009,1.084973761046709,1.9004121361345119,10.05202327012732,37.74314737235596,17.38430875052317,-0.6294065456141964,7.9826682983481625,-0.3290620538143294,0.9927387029857497,1.3758278003956725,9.072029353172155,37.25903389715904,13.918521119699214,-0.7515480663388201,-0.6658513317680268,-0.9404670049472126,0.40558438729883867,-0.7455752267118524,1.6805019140022714,-0.9487831084964815,-0.3244236204464078,0.99016071791731,0.058070707163324735,0.1015705129430395,-0.28006012241184675,0.7349445557889742,1.2971442058277558,1.1798087180180459,2.6055367389334996,2.2041399507804393,6.277175402266856,9.444762636231646,8.514333722967962,1.1648320456532435,4.653048507702356,2.8511623934671855,4.025392477258953,3.8665430765596187,5.39684558607662,10.195103308757437,7.250107021717469,317.3971802042011,25.24029066326049,67.14372810740264,0.6101165126824246,0.40115471490401206,0.5948954773586825,218.6457565245027,0.3819148566653748,3.168444214003003,0.8738315313214673,0.8299505451847046,0.011242493212000252,0.009910514433347327,0.01446894675411656,1.9979416388600153,1.7552587260366794,1.7681155528862342,1.0610214443071548,0.7300280964135316,0.8741610221284379,1.977777647580618,1.1542156665987415,1.8967601482693415,1.6827623070629174,1.608374635557064,1.0548898433765892,0.721579220179122,1.0396129522058306,1.0
36.0,58.0,27.0,234.0,228.0,208.0,40.0,208.0,34.0,30.0,33.0,204.0,222.0,230.0,391.8686026722355,192.2087879622636,173.78360555851782,153.6367368827723,237.49222881834112,133.4076137107445,318.39491033925333,215.43104134671103,6.866307229092328,6.251714278100458,4.6639397072014965,6.171402005682209,4.537422691895401,4.961389720219315,49.36607720618753,22.738667676938796,36.15248826791464,15.01345260375776,18.649535152783237,13.894462257364271,37.01294476739565,18.863919969820973,0.9200190100642275,0.9352958028968685,0.7666078500396685,0.5240862182347366,0.3860151440732992,0.40996352781965306,5.684353375758764,3.650557399362924,-0.858427085867143,6.166581147628667,13.08034580841926,6.655059978012346,9.189997932640056,7.491044773882614,2.4028000763372486,1.8526661520819871,-0.36967787715925526,8.349263976284357,8.243144668146165,10.941667305808192,-1.1383058658511913,0.8958674753045698,-0.34132913449408936,0.30935954489241,-0.3497729887875465,0.3054397970816973,-2.220843149284747,0.1088329117701029,0.9812291581202552,0.4913413903816208,0.16030642844168402,-0.04035142358670272,-0.06889310601821026,-0.3976805516012602,2.385135466158302,5.185247612118841,2.1267634021288058,5.398545305784541,5.7257455360888905,4.914494557908255,2.3600305735647855,6.545809337858567,4.87141298311341,3.7456814401034446,2.907367808653709,5.139519754847027,6.18292406401001,5.365896860763302,91.15627362865979,14.683337746908638,34.182950621293585,0.3133451319300027,0.4092124094569554,0.31461026158137784,40.433721197184596,0.44234108220137214,0.7221886106242338,1.6759539560583019,0.8439457788266735,0.012674056630203462,0.00806366255911251,0.007703144541754529,1.550389051302229,1.536402021826996,2.0906516654209883,1.1942367572853567,0.919541895650137,1.307074752794251,1.3935074925695115,1.1856234434684885,1.5977036597799539,1.7597037470637549,1.8697068507848837,1.081646184069692,1.1202016448600316,1.0212405921096426,1.0
4.0,45.0,17.0,309.0,266.0,272.0,26.0,277.0,24.0,28.0,27.0,282.0,286.0,278.0,158.0261892845815,85.58590095918544,84.1826569876639,35.942110168648014,32.017349601101614,38.91746957509622,95.05536793292822,37.314540436804236,12.256227824586226,6.754907288598347,5.16177001336383,3.1000575280626634,2.21912593971511,3.6619491721393533,18.89326537634106,8.674943399784425,10.371496021472183,3.516921534266246,3.437737919671767,3.6160270061123456,11.745792299007574,3.519078418695777,1.2764229828670528,0.75321067569008,0.6917184099416208,0.30976657983428396,0.2665324266833643,0.3235175157216234,8.694108405358508,10.858777493697241,3.748726014897181,3.3516251073113708,4.514940874364031,9.951963273941125,6.907130687287928,5.896375783954751,9.577604654668141,15.584708361614169,2.7472522069650687,4.263909170124848,2.7296204388587313,7.143332442051703,-2.299669284692778,0.24693484172323918,-0.49743318497498085,0.23955674321966933,0.4788453432100564,1.2269391752893084,-1.9855546453651383,0.8601628229365054,1.2968915898290514,3.3593087081624193,-0.33751882146788315,0.17197533831150635,-0.46403475980833747,0.9059594229358722,3.1173000490223655,5.2090168296394035,4.5228511347724245,5.929679457563965,5.444955619225374,7.254148912171749,3.5171842795775237,7.339534496975768,4.902047084383506,6.374197004933739,3.6605032310501073,4.89529959038915,3.563964604001679,6.955503218201838,17.683475806807206,2.359793766809619,4.872188707969233,0.05638184329971902,0.13717450523462088,0.09060995300249099,9.906282854639029,0.12575471094564677,0.7725980908285304,0.5414875516546569,0.4545957811771136,0.007006496279565085,0.009646342262761847,0.012039297736730589,1.4163418329135187,0.903331340292106,1.4565797824241427,1.3772081983412157,1.415194759554718,1.2545347649209215,1.3149577072718819,1.3192077382451775,1.012801302297543,1.1120006104111249,1.6287692962174454,1.3765622931032013,1.569553309322659,1.2468137176549152,1.0
27.0,66.0,19.0,309.0,274.0,304.0,19.0,290.0,13.0,68.0,41.0,306.0,278.0,305.0,12.233680204541997,9.96268215745431,26.497717946108878,18.108463477463374,15.190972716543001,13.94583236645758,17.72822421740193,16.981738001858503,4.450548957947268,3.5913145737940924,2.945099778150113,3.495650296503389,5.403524355633661,3.7092826834098522,2.795182635531967,1.5016694907390145,5.4496021761402,2.625728682537345,2.40813714335013,2.338369230878058,3.913177615068252,2.6450068627864924,1.0453758296980828,0.5055564747519897,0.5382372575001799,0.5692423886212704,0.8402103520547466,0.5336504825702756,-1.0947361331498862,1.1997293025969844,-0.23436891614267363,0.37052285161525944,0.26221627235324085,-0.012021118644773399,-0.7281233303400354,0.24333712605526836,-1.1149479423428,1.582492862220433,1.8147744956592264,-0.10127338992861601,0.29045452590532417,0.5100442866606119,0.1983587863112034,-0.5890063859569012,-0.36837889607086266,-0.10685833470475622,-0.13329778008410162,-0.20124735413606867,0.033061703328966414,0.016734643145108037,-0.2392613698773358,0.5876312946112524,1.1135883242552203,-0.004206235468187435,0.12315395106433834,-0.05070182430107022,2.2347113170140593,2.1315867176092618,1.9832720622910136,3.58943561637269,3.0037680304224894,2.856336185219235,1.9370445464635186,3.316491393803482,2.3653186912634623,4.622782426954834,3.5742031411005697,3.0142797753400172,3.4412868173803064,3.8128538321310237,6.293205462685775,1.2565724842541406,10.568128790087625,0.04071430935871828,0.04126496090862377,0.061998849329489646,8.055238745728767,0.040605193545474365,2.377115683245864,0.17334783596595513,0.5766160519831797,0.009740495767526761,0.014210141615863389,0.011328148279920331,2.1399899560414273,1.7975071267794325,2.006929464941781,1.7963355782627424,1.8893506346304283,1.939064071372741,2.045495629071039,1.871440509319357,2.0267670509239473,1.733844259905589,1.896691437652511,1.901555347227628,1.8610674528052358,1.7982813054950395,1.0
55.0,64.0,30.0,311.0,292.0,309.0,38.0,312.0,35.0,62.0,36.0,290.0,300.0,298.0,10.413877404279447,12.197266565554855,22.841496516536154,16.13891480704251,15.463256313014426,12.392227546354206,15.775786807719669,17.029692906249238,4.583841503835211,3.408142292620722,3.6074797385793858,4.138639608322656,5.345244011336332,3.400155308262061,1.9828515137088762,1.641076681063918,4.964320829179265,2.761509642528622,2.499567968527372,2.214970476126704,2.8352226555867586,2.536090178299986,0.8650723713601153,0.5066133258251876,0.6732201330226935,0.6568317087492676,0.8212849367315538,0.622835408941065,-0.22347669728051311,1.6142308081196104,0.3640921420748797,-0.2509255953929186,0.12687956081304907,-0.04509855404706231,0.12044603792600261,0.3440765739060736,0.747635216131656,0.5105780568753144,-0.17447511744365052,0.0866751758458677,0.04635614996481374,-0.22120346548502612,0.0987188215415082,-0.07599305042189025,-0.905393985678563,-0.11410762455688407,-0.17017482904254588,0.23247942830104895,-0.4464571754457609,-0.011913403215298424,0.9272026429565409,-0.28093736477496023,-0.22470175757830727,0.12720688634807198,0.15327243254666967,-0.06366007365478457,2.6812391075088184,3.2531504069144273,1.76368202955593,2.616319717690145,2.9588404250449694,3.0742289254407775,2.7224445941938535,3.4225512015195014,3.3046287674440404,3.3514400736578005,2.7914094835986547,3.2517409878738115,3.63080349549075,2.7906935591510376,1.5943087345103943,0.3394349823137128,8.643438581041522,0.04067262959760314,0.05854488085017285,0.04329849708446826,3.8927311430086715,0.04145066647065943,1.2633025902286188,0.5035116082706498,0.9473750719476461,0.010371228732345588,0.018511496240359658,0.011342474497912551,2.0548117061507822,1.6989092615174943,2.052406290415836,1.946320601901114,1.895471602716218,1.9849793853770419,1.9534020730295922,1.8196250376174556,1.937431211860852,1.8090977249957214,2.0121766257432143,1.884150319826712,1.8545491413338198,2.017045859647218,1.0
57.0,65.0,13.0,291.0,323.0,311.0,23.0,299.0,27.0,53.0,35.0,297.0,315.0,302.0,10.363481656583645,8.562519054738004,27.312142001344455,14.370274532358053,11.946185297950706,13.164767586643393,21.34210567289574,14.74776394910441,4.2766805438519855,4.002696224568778,3.3539256483352027,3.508394224171916,4.155625707625001,3.893392114073663,2.077501555977735,1.4466308488714323,5.868733917746651,2.5827757567293146,2.2903263720342473,2.3562987924765433,3.5595989359768034,2.4774405871903777,0.8175639093694018,0.6233269118585155,0.6843806059760164,0.6533355630696089,0.779639344296146,0.6374072118342871,-0.24920461154734985,-0.15480958545368706,-0.21100965297327923,-0.19558056760271736,-0.40260052550670267,-0.1669276374715145,0.4610331454578551,0.037376774253976564,-0.1673604297376423,0.9121709585836166,-0.777768365005099,-0.3111544422259316,-0.3489222437852173,0.1232517090832368,0.1714742003721754,0.13737161173461745,-0.632793637636443,0.01864718225498394,0.05563186045241815,0.07829817413577485,-0.702100892694163,-0.1486236104020092,-0.5389816737430421,0.7058416398024648,-0.1614088787462994,0.02441630934936977,-0.04712052102922556,-0.03807363737468175,2.5308982408131033,2.7224846755702417,1.490244218094207,2.819857509859738,2.800486879979924,2.816163559038551,2.26709667660835,2.899697590654057,2.2405856827650172,4.298937456558834,2.476669753847344,2.559033519257134,2.3136438414593186,3.06877711915838,2.5978568273510896,0.7344887617468956,8.229103508569217,0.07087973732751557,0.049114351963884396,0.034569532425956555,5.193381549442521,0.0650717790427377,1.3738042030438644,0.3853337238773769,0.5732333228936122,0.013580035820185115,0.015185996703068682,0.019756638595931533,2.0948193270234396,1.9443402965343481,2.0239342737195276,2.0088684460847355,2.0571217952131313,2.0018784496775477,1.8725560775532908,1.9276172524124153,2.016884104694991,1.8330817575445546,2.08743608834499,2.0337402246333354,2.035100785722745,1.9145309026857555,1.0
